,document_id,text,ner,ner_type,ner_begin,ner_end,sentiment
1198,87524,"Zagreb i Beograd su u zamci, tužbe će pasti",Zagreb,LOC,0,6,Sentiment - NEG
1199,75213,Vrdoljak o odlasku Posavca iz HNS-a:,Posavca,PER,19,26,Sentiment - NEUTR
1200,113147,Doris Pinčić Rogoznica zasukala rukave: 'I tako ja jutros na poslu mijenjam gumu na autu',Doris Pinčić Rogoznica,PER,0,22,Sentiment - POZ
1201,42323,"Lijepa srpska političarka sa 100.000 fanova zapalila internet: ""Idol mi je Dačić""",Dačić,PER,75,80,Sentiment - POZ
1202,70609,"PSG je prvak Francuske, a po broju naslova se izjednačio s najuspješnijim klubom",Francuske,LOC,13,22,Sentiment - NEUTR
1203,75968,"Božidar o sebi: 'Najuspješniji sam kuhar prve generacije ugostiteljske škole u Bjelovaru, a ostali kandidati nemaju mašte'",Bjelovaru,LOC,79,88,Sentiment - NEUTR
1204,53186,"NOVI KRAK ISTRAGE O PRANJU MILIJUNA U veliku operaciju uključili se i Amerikanci, dobili su informacije da u RH ordiniraju moćni narkobossovi iz Perua",Amerikanci,PER,70,80,Sentiment - NEUTR
1205,565,'Plavi čelik' razoružati će baš sve Zoolanderove protivnike,Plavi čelik,ORG,1,12,Sentiment - POZ
1206,93104,HDZ-u pristupio predsjednik stranke Zeleni Hrvatske,HDZ,ORG,0,3,Sentiment - NEUTR
1207,86531,Mercedes uspio zauzdati ogorčenog Rosberga,Rosberga,PER,34,42,Sentiment - NEG
1208,44793,Evo kako će se City odužiti Kompanyju i Silvi za njihov doprinos uspjesima kluba,Silvi,PER,40,45,Sentiment - POZ
1209,37726,Cerar zbog arbitraže poziva Slovence na oprez u izjavama,Cerar,PER,0,5,Sentiment - NEUTR
1210,111150,U Ženevi u četvrtak sastanak posrednika s ministrima Armenije i Azerbajdžana,Armenije,LOC,53,61,Sentiment - NEUTR
1211,6534,SPREMALI SE NA OBRAČUN Slovenska policija spriječila tučnjavu navijača Olimpije i Maribora,Maribora,ORG,82,90,Sentiment - NEG
1212,51368,JUTARNJI EKSKLUZIVNO Što stoji u spornom milijunskom ugovoru Grada Zagreba i Pripuzova Cezara,Pripuzova Cezara,PER,77,93,Sentiment - NEG
1213,19171,Medij: Američke obavještajne službe nisu uspjele utvrditi razlog pojave Covid-19 - Dnevno.hr,Covid-19,MISC,72,80,Sentiment - NEG
1214,86428,Glumice 'Ruže vjetrova' zasjale na modnoj pisti,Ruže vjetrova,MISC,9,22,Sentiment - NEUTR
1215,74981,Više od 62 posto zaposlenih u Hrvatskoj ima plaće koje su manje od prosjeka,Hrvatskoj,LOC,30,39,Sentiment - NEG
1216,134790,"Haradinaj: Došao sam u Haag, branio se šutnjom i odmah se vraćam na Kosovo",Haradinaj,PER,0,9,Sentiment - NEUTR
1217,706,"Ako imaš višak mlijeka, napravi mozzarellu",mozzarellu,MISC,32,42,Sentiment - NEUTR
1218,104648,Tata na zadatku: Bradley Cooper ne skriva sreću u društvu svoje preslatke kćerkice,Bradley Cooper,PER,17,31,Sentiment - POZ
1219,12306,Sirijske vlasti: Asad nije napadnut,Asad,PER,17,21,Sentiment - NEUTR
1220,83007,Rohatinski: Kamate ne rastu,Rohatinski,PER,0,10,Sentiment - NEUTR
1221,111036,"Poznate skupine Lige prvaka, neke od njih ludo atraktivne; Messi ide na Ronalda, Modrić igra protiv Brozovića, a Rakitića čeka okršaj s Kovačićem",Ronalda,PER,72,79,Sentiment - POZ
1222,72127,Na poziv Batarelovih ultrakonzervativnih katolika protiv cijepljenja prosvjedovali i u Rijeci - Novi list,Rijeci,LOC,87,93,Sentiment - NEUTR
1223,84340,"Ana prije Sljemena: Pustite astmu, mogu biti brza",Sljemena,LOC,10,18,Sentiment - NEUTR
1224,121992,"[FOTO] Lazio se pobjedom vratio u borbu za Ligu prvaka, Venezia sve bliže ispadanju u Serie B",Lazio,ORG,7,12,Sentiment - POZ
1225,52807,Kandidature u HDZ-u: Josipa Rimac želi biti glavna tajnica,Josipa Rimac,PER,21,33,Sentiment - NEUTR
1226,31534,"Sprovod Farrah Fawcett održat će se sutra u Los Angelesu, samo najbliži su dobrodošli",Los Angelesu,LOC,44,56,Sentiment - NEUTR
1227,36105,Uznemirujuća snimka: Okrutni i poremećeni Makedonci zarobili i zvjerski mučili vuka,Makedonci,PER,42,51,Sentiment - NEG
1228,11009,FOTO Predstavljena knjiga generala Krešimira Ćosića 'Između prošlosti i budućnosti'; u NSK pristigli brojni uglednici,Između prošlosti i budućnosti,MISC,53,82,Sentiment - NEUTR
1229,16870,Obitelj policiji prijavila nesavjesno liječenje: Tijelo muškarca preminulog u Čakovcu prevezeno na obdukciju u Zagreb,Zagreb,LOC,111,117,Sentiment - NEUTR
1230,57174,VIŠE DESETAKA LJUDI RANJENO U SUKOBIMA U BEJRUTU Snage sigurnosti ispalile suzavac i gumene metke na prosvjednike koji demonstriraju zbog krize,BEJRUTU,LOC,41,48,Sentiment - NEUTR
1231,97811,"Pametno zove Plenkovića i Butkovića u splitsku gužvu, sprema se i prosvjed",Butkovića,PER,26,35,Sentiment - NEUTR
1232,108979,"Gabi Novak: 'Kad sam polunikakva iz bolnce došla doma, dočekala me strava'",Gabi Novak,PER,0,10,Sentiment - NEUTR
1233,68519,Španjolci slomili Delaša i društvo,Delaša,PER,18,24,Sentiment - NEG
1234,33482,"Evo kako je Josipović štitio Vojkovića: Radila u ZAMP-u i Emporionu, družila se s Josipovićem, a u ime države nadgledala HDS",HDS,ORG,121,124,Sentiment - NEUTR
1235,8432,RADI LI SE O PROPUSTU? Centar za socijalnu skrb prestao je brinuti o obitelji Zavadlav još 2016. godine...,Centar za socijalnu skrb,ORG,23,47,Sentiment - NEG
1236,25027,FBI uhitio bivšu djevojku i suradnicu Jeffreyja Epsteina,FBI,ORG,0,3,Sentiment - NEUTR
1237,55755,FOTO: VELIKA SENZACIJA U LONDONU Mladi Nijemac šokirao Novaka Đokovića,LONDONU,LOC,25,32,Sentiment - NEUTR
1238,28643,Ukrajina optužuje Rusiju za masovni kibernetički napad,Rusiju,LOC,18,24,Sentiment - NEG
1239,84264,'Nera i ja savršen smo par',Nera,PER,1,5,Sentiment - POZ
1240,33750,"""Ted"": Napušeni medvjed poharao američke kino blagajne, a sad je došao red na Hrvatsku",Napušeni medvjed,MISC,7,23,Sentiment - POZ
1241,74155,"Dario Šimić stigao u Split: 'Skoro 95% ljudi nas podržava, to nije jasno jedino nekima u HNS-u'",Split,LOC,21,26,Sentiment - NEUTR
1242,23354,Čilić i Wawrinka posljednji na teren,Wawrinka,PER,8,16,Sentiment - NEUTR
1243,35366,I Leovac dobio poziv: Kovač pozvao šestoricu Riječana za okršaj s Argentinom,Leovac,PER,2,8,Sentiment - POZ
1244,128238,Josip Škorić postao privremeni direktor uprave Hrvatskih cesta,Hrvatskih cesta,ORG,47,62,Sentiment - NEUTR
1245,83847,Badel prodaje Kalničke vode i otpušta 300 ljudi,Kalničke vode,LOC,14,27,Sentiment - NEUTR
1246,125382,"Grbić neće biti na sjednici VNS-a, doći će samo članovi vijeća",VNS,ORG,28,31,Sentiment - NEUTR
1247,49357,FOTO Veliki šumski požar kod Atene ugrožava kuće!,Atene,LOC,29,34,Sentiment - NEUTR
1248,132578,Dačić kritizira Hrvatsku zbog reagiranja na najavljeno sudjelovanje Vučića na kongresu EPP-a,Hrvatsku,LOC,16,24,Sentiment - NEG
1249,61406,"Sabor: vladajući hvale Hinu, a HDZ smatra da će doživjeti sudbinu Vjesnika – narod.hr",Sabor,ORG,0,5,Sentiment - NEUTR
1250,76886,Američka blogerica žestoko popljuvala Zadar - od Morskih orgulja do sladoleda!,Morskih orgulja,LOC,49,64,Sentiment - NEG
1251,134616,"Slovence u polufinalu čeka Španjolska, nas čekaju Danci!",Slovence,PER,0,8,Sentiment - NEUTR
1252,40037,Horvat: Imamo toliko projekata da za njih nije dovoljan novac iz proračuna i EU,Horvat,PER,0,6,Sentiment - NEUTR
1253,117829,Shakira podijelila rijetku fotografiju s preslatkim sinovima i otkrila kakvu im je sportsku strast prenijela,Shakira,PER,0,7,Sentiment - POZ
1254,7292,VIDEO Šuica u EP-u: Hrvatska na najbolji mogući način upravlja migrantskim tokovima,EP-,ORG,14,17,Sentiment - NEUTR
1255,118371,"Mali trgovci najviše profitirali u pandemiji, Konzum gubi dah u utrci s Lidlom i Kauflandom",Lidlom,ORG,72,78,Sentiment - NEUTR
1256,93084,Putin i Boljšoj teatar dolaze u Finsku zatopliti odnose,Boljšoj teatar,ORG,8,22,Sentiment - POZ
1257,25128,Irinej: Nadam se da nećemo morati silom braniti Kosovo,Kosovo,LOC,48,54,Sentiment - NEUTR
1258,47759,WTA Pariz: Šprem preslaba za Peer,Peer,PER,29,33,Sentiment - POZ
1259,37236,Plenković će prijatelju Barišiću oprostiti plagijat i ako bude proglašen krivim,Plenković,PER,0,9,Sentiment - NEG
1260,17523,Nesreća na Krku: Mladića u vodenom parku ubio strujni udar?,Krku,LOC,11,15,Sentiment - NEUTR
1261,23900,Petra točno u podne kreće u pohod među osam najboljih,Petra,PER,0,5,Sentiment - POZ
1262,4605,U poplavama u Francuskoj i Njemačkoj najmanje deset mrtvih,Francuskoj,LOC,14,24,Sentiment - NEUTR
1263,103952,"Mlak aktualac: SDP jahao po korupciji, Plenković im uzvratio kako 'pjevaju svoju pjesmicu'",SDP,ORG,15,18,Sentiment - NEG
1264,137078,Dinamo dogovorio dolazak napadača rođenog u Australiji? Zanimljiv bi mogao biti i Japanac,Japanac,PER,82,89,Sentiment - POZ
1265,6597,"JANDROKOVIĆ U BEOGRADU Sastaje se s Gojković, a u četvrtak s Vučićem i Brnabić",Vučićem,PER,61,68,Sentiment - NEUTR
1266,80358,Božo Maljković priča o radu s članovima Kuće slavnih: Zbog Tonija i Dina sam noćima šetao Rivom i razmišljao kakve dragulje imam u rukama,Dina,PER,68,72,Sentiment - POZ
1267,85095,I HDZ krenuo u izbornu utrku plakatima,HDZ,ORG,2,5,Sentiment - NEUTR
1268,105270,Još dva dana za predaju potpisa; evo tko će ih još donijeti u DIP,DIP,ORG,62,65,Sentiment - NEUTR
1269,117582,"Peter Galbraith: 'Jasno je da je Afganistan izgubljeni slučaj, a nitko se ne želi boriti za izgubljeni slučaj'",Afganistan,LOC,33,43,Sentiment - NEG
1270,116625,"Raste nervoza u Formuli 1; nije se suzdržao i prvo im je preko radija poslao vulgarnu poruku, a zatim ih i žestoko iskritizirao",Formuli 1,ORG,16,25,Sentiment - NEUTR
1271,42821,Dvojica Turaka postali heroji Beča jer su pojurili pomoći ženi i ranjenom policajcu,Turaka,PER,8,14,Sentiment - POZ
1272,97905,"Uvijek ozbiljna Ivana Vida oduševila sve posljednjom objavom: 'Gle čuda, znam se i ja nasmijati'",Ivana Vida,PER,16,26,Sentiment - POZ
1273,15618,"Armada jasno poručila Miškoviću: ""Ti predstavljaš Rijeku. Stav ti je neprihvatljiv""",Miškoviću,PER,22,31,Sentiment - NEG
1274,125339,Dejan Lovren u Bayernovoj je igračkoj križaljci za iduću sezonu,Dejan Lovren,PER,0,12,Sentiment - POZ
1275,106742,Srednjoškolci iz Omiša hitno se vraćaju s izleta u Italiji,Omiša,LOC,17,22,Sentiment - NEUTR
1276,55596,OTKRIVAMO: UHIĆENI INFORMATIČAR OSUMNJIČEN ZA IZRADU LAŽNIH SMS-ova ZA MAMIĆA POČEO ŠTRAJK GLAĐU Franjo Varga u osječkom zatvoru odbija hranu,MAMIĆA,PER,71,77,Sentiment - NEG
1277,115282,HNK u Zagrebu: Ususret premijeri slavne Opere,HNK u Zagrebu,ORG,0,13,Sentiment - NEUTR
1278,102966,"Pali Kuščević i Marić, no oporba želi još: Ovo je popis ministara koje žele van iz Vlade",Kuščević,PER,5,13,Sentiment - NEG
1279,81642,Pogledajte dramatičnu snimku CNN-ovog reportera s okupiranog aerodroma: ‘Vojnici koje možete vidjeti su - Rusi!‘,Rusi,PER,106,110,Sentiment - NEG
1280,22060,Rovinjanke otišle praznih ruku,Rovinjanke,PER,0,10,Sentiment - NEG
1281,19565,"‘DA, ZVAO SAM DRŽAVNU ODVJETNICU’ Premijer otkrio detalje razgovora, a na Milanovića sasuo bijes: ‘Taj ruski čovjek s Pantovčaka!’ - Dnevno.hr",Milanovića,PER,74,84,Sentiment - NEG
1282,91176,"Poduzetnici, preuzmite digitalni certifikat u Fini",Fini,ORG,46,50,Sentiment - NEUTR
1283,130053,"Žuti razgovarao s BiH savezom, nude li premalo?",BiH savezom,ORG,18,29,Sentiment - NEG
1284,68457,Ministar financija konačno rekao što očekuje od Todorića,Todorića,PER,48,56,Sentiment - NEUTR
1285,55252,HAJDUK PREDSTAVIO POJAČANJA IZ REDOVA NAJLJUĆIH RIVALA Dinamovci navukli bijele dresove: 'Ovo je klub s velikom tradicijom i odličnim navijačima',HAJDUK,ORG,0,6,Sentiment - POZ
1286,46054,"Urušio se strop u hotelu u Čitluku, ozlijeđena vijećnica iz Mostara",Mostara,LOC,60,67,Sentiment - NEUTR
1287,88963,"Milanoviću, ako želiš uličarski obračun, dobit ćeš ga",Milanoviću,PER,0,10,Sentiment - NEG
1288,19420,(UŽIVO) BEZIDEJNI LIVERPOOL NA ANFIELDU: Villarreal disciplinirano u obrani - Dnevno.hr,Villarreal,ORG,41,51,Sentiment - POZ
1289,119272,[FOTO/VIDEO] Ovo je trkaći Ford Bronco DR: Najsnažniji serijski Bronco ikada stvoren za utrku Baja 1000,Baja 1000,MISC,94,103,Sentiment - NEUTR
1290,102230,Zaljubljena i zaluđena: Nives Celzijus otkrila što joj stvara leptiriće u trbuhu,Nives Celzijus,PER,24,38,Sentiment - POZ
1291,635,"Marketinški trik: Beyonce započela turneju, 'Halo' posvetila Jay Z-u",Beyonce,PER,18,25,Sentiment - NEG
1292,54424,Kraljica u seksi kombinezonu: U ovom se vojvotkinja Catherine nikad ne bi pojavila,Catherine,PER,52,61,Sentiment - NEG
1293,9737,"Martić zadržala 21. mjesto, Fett skočila za šest mjesta, Barty i dalje u vodstvu",Barty,PER,57,62,Sentiment - POZ
1294,15177,"OPERACIJA 'PLAVI JANTAR' Razbijen ogroman narko lanac, uhićeno preko 500 osoba u čitavoj EU",PLAVI JANTAR,MISC,11,23,Sentiment - POZ
1295,112080,Šakački obračun na treningu Arsenala; Brazilac David Luiz nije mogao preći nepromišljenog poteza Španjolca Ceballosa,David Luiz,PER,47,57,Sentiment - NEG
1296,111715,S trona skinuo Despacito: Najgledaniji video svih vremena na YouTubeu je - pjesma za djecu,YouTubeu,ORG,61,69,Sentiment - NEUTR
1297,54632,"'SMRT AMERICI, SMRT IZRAELU, ŽIVIO NAŠ AJATOLAH!' Deseci tisuća Iranaca izašli na ulice na kako bi dali potporu vlasti!",Iranaca,PER,64,71,Sentiment - NEG
1298,15059,Građevinar Pero krao od kokica do bušilica,Pero,PER,11,15,Sentiment - NEG
1299,51691,"VIDEO: NETSI STRADALI U MEMPHISU Bogdanović ubacio tri poena, Harden zabio Sunsima 40 koševa",NETSI,ORG,7,12,Sentiment - NEG
1300,6859,"Thompson i Joe Šimunić o Vatrenima: Oni vjeruju u sebe i Boga, to im daje snagu, a mi vjerujemo u njih",Joe Šimunić,PER,11,22,Sentiment - POZ
1301,18993,KADA SE VRAĆAMO NA 'STARO NORMALNO'? Markotić: Moguće je da ćemo do idućeg proljeća moći slobodnije disati - Dnevno.hr,Markotić,PER,37,45,Sentiment - NEUTR
1302,119226,Macron novinarima u Rimu: Australski premijer mi je lagao,Macron,PER,0,6,Sentiment - NEUTR
1303,131610,Nemamo razloga biti skromni jer Hrvatska je zaista najljepša na svijetu,Hrvatska,LOC,32,40,Sentiment - POZ
1304,124597,"Izglasan lex Agrokor, bankama prednost u naplati potraživanja",lex Agrokor,MISC,9,20,Sentiment - POZ
1305,33925,"Vrlo konzervativna procjena: Financijska kriza SAD je koštala 12,8 bilijuna dolara",SAD,LOC,47,50,Sentiment - NEUTR
1306,6947,Župan Kožić: Naši zahtjevi za dodatnim timovima Hitne pomoći nisu usvojeni,Kožić,PER,6,11,Sentiment - NEUTR
1307,5728,Pet lekcija princeze Diane za mrak izgled u svakoj prilici,Diane,PER,21,26,Sentiment - POZ
1308,32503,Ailton se vratio u Bremen: Legendarni Brazilac potpisao za 20. klub u karijeri,Brazilac,PER,38,46,Sentiment - POZ
1309,13298,Osnivači Vinea najavili novu aplikaciju – Hype,Vinea,MISC,9,14,Sentiment - POZ
1310,42765,Broj novozaraženih u Hrvatskoj u tjedan dana se udvostručio,Hrvatskoj,LOC,21,30,Sentiment - NEUTR
1311,128551,Igrači bojkotirali Vujovića? 'Ovaj odnos mi je jako čudan',Vujovića,PER,19,27,Sentiment - NEG
1312,114909,Plenković: U Vukovarsko-srijemskoj županiji osigurane plaće za 23.000 radnika,Plenković,PER,0,9,Sentiment - NEUTR
1313,19342,"SVE SE RASPADA OKO ĐOKOVIĆA, KRAJ JE BLIZU: Imao je šansu biti najveći, ovako će ostati samo jedan od najboljih - Dnevno.hr",ĐOKOVIĆA,PER,19,27,Sentiment - NEG
1314,98693,"U Sloveniji uhvaćeno 19 ilegalnih migranata, pritvoreni državljani Slovenije i BiH",Sloveniji,LOC,2,11,Sentiment - NEUTR
1315,121046,Američki Kongres pred dogovorom o novim sankcijama Rusiji zbog Ukrajine,Ukrajine,LOC,63,71,Sentiment - POZ
1316,42368,"UŽIVO Počela izvanredna sjednica sabora, Plenković predstavlja zakon o obnovi",sabora,ORG,33,39,Sentiment - NEUTR
1317,51847,FOTO: OVO JE NOVI HIDROAVION! HOĆETE LI LETJETI S NJIM? Za 13 minuta iz Splita stiže na Hvar. Let košta 149 kuna...,Hvar,LOC,88,92,Sentiment - NEUTR
1318,10933,Carla del Ponte traži uhićenje Vladimira Putina: 'On je ratni zločinac',Carla del Ponte,PER,0,15,Sentiment - NEUTR
1319,35155,Članovi Nadzornog odbora HRT-a pokačili se međusobno,Nadzornog odbora HRT-a,ORG,8,30,Sentiment - NEG
1320,57000,DETALJI TRAGEDIJE U KOJOJ SU ŽIVOT IZGUBILE TRI OSOBE Policija izvijestila o točnim uzrocima stravične nesreće u Međimurju,Međimurju,LOC,113,122,Sentiment - NEUTR
1321,30533,Rovinj ima prvu digitalnu marinu,Rovinj,LOC,0,6,Sentiment - POZ
1322,91822,Moody's ponovno odsjekao Agrokorov kreditni rejting!,Agrokorov,ORG,25,34,Sentiment - NEG
1323,91368,Lidl bacio rukavicu Konzumu: Naše su cijene svugdje iste!,Konzumu,ORG,20,27,Sentiment - NEG
1324,38600,"Marin Strmota pokrenuo Fejs stranicu ""Hrvatska izumire"" i obratio se javnosti",Hrvatska izumire,MISC,38,54,Sentiment - NEUTR
1325,308,"Brill: Mobiteli su stalno uz nas, tako bi i vaši oglasi morali biti",Brill,PER,0,5,Sentiment - NEUTR
1326,90565,Brojni poznati Hrvati u pidžamama poslali dirljivu poruku,Hrvati,PER,15,21,Sentiment - POZ
1327,28272,EU se dogovorio o smanjenju ispuštanja CO2 iz automobila,EU,ORG,0,2,Sentiment - POZ
1328,400,"Potres jačine 6,1 po Richteru pogodio je grčki otok Kretu",Kretu,LOC,52,57,Sentiment - NEUTR
1329,131665,"EU gospodarstvo rast će šestu godinu zaredom, ali sporije",EU,ORG,0,2,Sentiment - NEUTR
1330,126282,Gordana Garašić postaje prva generalica Hrvatske vojske,Hrvatske vojske,ORG,40,55,Sentiment - POZ
1331,33432,Nadal i Real ulaze u povijest na 110. rođendan Kraljevskog kluba,Kraljevskog kluba,ORG,47,64,Sentiment - POZ
1332,13423,Radi i putuj po Americi: Kako je ova studentica zamijenila Zrće američkim plažama,Americi,LOC,16,23,Sentiment - POZ
1333,65409,Kovač prozvao Plenkovića zbog imenovanja Pejčinović Burić u VE: 'Nadam se znanstvenom radu na temu njezina uspjeha' – narod.hr,VE,ORG,60,62,Sentiment - NEUTR
1334,33260,U Meksiku zaplijenjeno 229 tona kemikalija za proizvodnju metamfetamina,Meksiku,LOC,2,9,Sentiment - NEUTR
1335,14144,Cameron: Ne koristim offshore fondove; Corbyn: To neka pokaže istraga,Cameron,PER,0,7,Sentiment - NEUTR
1336,54448,"JURICA PAVIČIĆ: KAKO JE PROPALA NAJSKUPLJA EUROPSKA FAVELA Tvrdoglavi HDZ-ovac dosjetio se bezumnog, nezabilježenog koncepta: da sprovodi zakon",JURICA PAVIČIĆ,PER,0,14,Sentiment - NEUTR
1337,89573,Zagrebački velesajam i tportal.hr vas vode na Zagreb Auto Show!,Zagreb Auto Show,MISC,46,62,Sentiment - POZ
1338,70797,'Gospodin Savršeni' doživio nezgodu na moru i završio s tri šava na glavi: 'Nisam popio nijedno...,Gospodin Savršeni,PER,1,18,Sentiment - NEG
1339,93398,Ni drugi puta Adris grupi nije uspjelo povećati udio u slovenskoj Savi Re,Savi Re,ORG,66,73,Sentiment - NEUTR
1340,86122,Prva sam počela objavljivati gole fotke na Facebook,Facebook,ORG,43,51,Sentiment - NEUTR
1341,51250,"PRIVLAČNI COUPE U ovaj volkswagen nikada nećemo sjesti, radi se samo za Kineze",Kineze,PER,72,78,Sentiment - NEG
1342,112114,"Đikić: Vlada i Stožer igraju se mačke i miša, Plenković se skriva iza Stožera i nema empatije za preminule",Vlada,ORG,7,12,Sentiment - NEG
1343,90891,Iznenađujući trend vlada Hollywoodom,Hollywoodom,LOC,25,36,Sentiment - NEUTR
1344,16086,Gorica svladala Rudeš i učvrstila se na petom mjestu,Rudeš,ORG,16,21,Sentiment - NEUTR
1345,39615,"Bill Gates na ulici čekao u redu za burger, pomfrit i Colu",Bill Gates,PER,0,10,Sentiment - POZ
1346,113279,"[FOTO] 'Dingač na inauguraciji Joea Bidena nije prilika samo za Pelješac, već i za cijelu Hrvatsku; još da nema korone...'",Dingač,LOC,8,14,Sentiment - POZ
1347,94783,Vodimo vas na Gypsy Philharmonic Orchestra te poklanjamo Nuxe i Nivea poklone,Nivea,ORG,64,69,Sentiment - POZ
1348,18736,"HRVATSKA NA OKUPU PRIJE KVALIFIKACIJA: Slijedi borba za OI, izbornik otkrio što se očekuje - Dnevno.hr",HRVATSKA,LOC,0,8,Sentiment - POZ
1349,81927,"Unatoč pobjedi Englezi oprali Real Madrid kojem je potreban remont, a dotakli su se i Modrića: ‘Podsjetili su nas da brzina nije samo fizički atribut‘",Modrića,PER,86,93,Sentiment - POZ
1350,116108,"Zaba, HAMAG-BICRO i Ministarstvo turizma i pomažu klijentima u turizmu i sportu čije je poslovanje pogođeno covidom",covidom,MISC,108,115,Sentiment - NEG
1351,41622,Michael Phelps: Sad mi je tek jasno da sam bio jednaki šupak od čovjeka kao Jordan,Michael Phelps,PER,0,14,Sentiment - NEG
1352,117830,Nenad Gračan zna kako je igrati i raditi u Splitu; dotakao se glavnog razloga poraza Hajduka u derbiju te iskreno rekao treba li trener Bilih dobiti otkaz: Dobro da je stranac...,Nenad Gračan,PER,0,12,Sentiment - POZ
1353,25286,"Eva Carneiro: ""Mourinho, javno mi se ispričaj"".",Eva Carneiro,PER,0,12,Sentiment - NEUTR
1354,36064,Justin Bieber otkrio kako mu Instagram služi samo za gledanje slika zgodnih cura,Instagram,MISC,29,38,Sentiment - NEUTR
1355,137862,Prosvjed u centru Beograda: 'Nikada nećemo zaboraviti zločine u Vukovaru',Vukovaru,LOC,64,72,Sentiment - NEG
1356,37553,"RASPRAVA O LEX TODORIĆU? Klub HDZ-a zasjeda u Saboru, tu je i Plenković",HDZ-a,ORG,30,35,Sentiment - NEUTR
1357,101542,"Cedevita svladala Cibonu, Zadar najbolji u regularnom dijelu sezone",Cedevita,ORG,0,8,Sentiment - POZ
1358,83095,Lepa Brena u čevabdžinici Željo na Baščaršiji,Lepa Brena,PER,0,10,Sentiment - NEUTR
1359,13414,Senzualna Megan Fox uljepšat će vam blagdane!,Megan Fox,PER,10,19,Sentiment - POZ
1360,88675,Novi hrvatski gladijator: Želim priliku za UFC-ov naslov,UFC,ORG,43,46,Sentiment - POZ
1361,71257,Latinoameričke države počele masovno cijepljenje protiv covida-19 - Novi list,covida-19,MISC,56,65,Sentiment - NEG
1362,104111,"Libijac se sajlom zakačio za švedski bus u Crnoj Gori kako bi se domogao EU, ali je jednu stvar previdio",EU,ORG,73,75,Sentiment - NEUTR
1363,97177,"Nitko je nije vidio 22 dana: Cijela obitelj Trump otputovala u Camp David, no ne i Melania",Camp David,LOC,63,73,Sentiment - NEUTR
1364,3158,Migranta je zgnječio kamion: Pokušao prijeći La Manche,La Manche,LOC,45,54,Sentiment - NEUTR
1365,1260,"Lokosi razbili Inter, Maksimir i Krstanović proslavili su jubilej",Maksimir,ORG,22,30,Sentiment - POZ
1366,76063,"Tomašević objavio: 'Pozivam sve da se jave na natječaj za šefove Čistoće, Groblja, Zagrebparkinga, Zrinjevca'",Zrinjevca,ORG,99,108,Sentiment - NEUTR
1367,7348,Rekordan broj transplantacija u prvom tjednu Nove godine,Nove godine,MISC,45,56,Sentiment - NEUTR
1368,32804,"Video - ""Slučajne"" manekenke Nikolina, Mia i Paula: Posao je za džeparac, teško bi živjele od toga",Paula,PER,45,50,Sentiment - NEUTR
1369,49039,Ivica 15. nakon spusta u Sočiju i u odličnoj poziciji za napad na pobjedu,Sočiju,LOC,25,31,Sentiment - NEUTR
1370,88767,U biznis sa smiljem uključit će se i Uskok,Uskok,ORG,37,42,Sentiment - NEUTR
1371,4454,Uhićenje Abrinija potvrđuje vezu između napada u Parizu i Bruixellesu,Abrinija,PER,9,17,Sentiment - NEG
1372,77028,"Bernardić: Nešto se mračno događalo sa Sauchom u pozadini, kao i s Vrdoljakom",Sauchom,PER,39,46,Sentiment - NEG
1373,106613,Pohvalio se na Instagramu: Znate li čime se najomiljeniji tajni agent na svijetu bavi u slobodno vrijeme?,Instagramu,MISC,15,25,Sentiment - NEUTR
1374,104188,"Barcelona preokrenula protiv Intera golovima Suareza, Liverpool se izvukao protiv Salzburga, Ajax razbio Valenciju",Barcelona,ORG,0,9,Sentiment - POZ
1375,127219,"Paul Krugman: Syriza nije dovoljno radikalna, mjere nisu dovoljne za oporavak",Syriza,MISC,14,20,Sentiment - NEG
1376,97810,"Pametno zove Plenkovića i Butkovića u splitsku gužvu, sprema se i prosvjed",Plenkovića,PER,13,23,Sentiment - NEG
1377,28986,40 godina nakon smrti Boba Marleyja nasljeđe legende reggaea i dalje je živo,Boba Marleyja,PER,22,35,Sentiment - POZ
1378,123529,"Josip Juranović ukazao na ono što je u ovome trenutku najimpresivnije kod Danske, a imao je i hrabru poruku",Danske,LOC,74,80,Sentiment - POZ
1379,132394,"Mlada Slavonka osvaja estradu: Mentorirala ju Nina Badrić, a sad ju prepoznaju na ulici",Slavonka,PER,6,14,Sentiment - POZ
1380,113092,Velimir iz Kutine i vojska botova iz Požarevca u problemu: Što će sad Trumpovi iz našeg sokaka?,Velimir,PER,0,7,Sentiment - NEG
1381,90196,U Calaisu preminuo eritrejski emigrant kojega je udario automobil,Calaisu,LOC,2,9,Sentiment - NEUTR
1382,137097,Hrvatska škola “Vedri obzori” među pet najboljih škola na svijetu,Vedri obzori,ORG,16,28,Sentiment - POZ
1383,21208,Čepinčani i Osječanin dilali skunk kupljen u Zagrebu,Zagrebu,LOC,45,52,Sentiment - NEUTR
1384,44296,Velež nakon 33 godine izborio Europu. Navijači priredili spektakl u Mostaru,Mostaru,LOC,68,75,Sentiment - NEUTR
1385,111859,Saborsko Mandatno imunitetno povjerenstvo odbilo skinuti imunitet Davoru Bernardiću radi privatne tužbe,Davoru Bernardiću,PER,66,83,Sentiment - NEG
1386,62558,Zdravko Mamić i njegov odvjetnik Prodanović napadnuti u Splitu – narod.hr,Zdravko Mamić,PER,0,13,Sentiment - NEUTR
