document_id,text,ner_tag_text,ner,ner_type,ner_begin,ner_end,target_order,Sentiment - NEG,Sentiment - NEUTR,Sentiment - POZ,aggregated_sentiment,Ton - NEG,Ton - NEUTR,Ton - POZ,aggregated_tone,Sentiment - COUNT,Ton - COUNT,Sentiment - MAX,Ton - MAX,Ton - SECOND,Sentiment - SECOND
90565,Brojni poznati Hrvati u pidžamama poslali dirljivu poruku,Brojni poznati <strong>Hrvati</strong> u pidžamama poslali dirljivu poruku,Hrvati,PER,15,21,0,0.0,2.0,4.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,4.0,6.0,0.0,2.0
28272,EU se dogovorio o smanjenju ispuštanja CO2 iz automobila,<strong>EU</strong> se dogovorio o smanjenju ispuštanja CO2 iz automobila,EU,ORG,0,2,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
400,"Potres jačine 6,1 po Richteru pogodio je grčki otok Kretu","Potres jačine 6,1 po Richteru pogodio je grčki otok <strong>Kretu</strong>",Kretu,LOC,52,57,0,1.0,5.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
131665,"EU gospodarstvo rast će šestu godinu zaredom, ali sporije","<strong>EU</strong> gospodarstvo rast će šestu godinu zaredom, ali sporije",EU,ORG,0,2,0,0.0,4.0,2.0,Sentiment - NEUTR,1.0,3.0,2.0,Ton - NEUTR,6.0,6.0,4.0,3.0,2.0,2.0
126282,Gordana Garašić postaje prva generalica Hrvatske vojske,Gordana Garašić postaje prva generalica <strong>Hrvatske vojske</strong>,Hrvatske vojske,ORG,40,55,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
33432,Nadal i Real ulaze u povijest na 110. rođendan Kraljevskog kluba,Nadal i Real ulaze u povijest na 110. rođendan <strong>Kraljevskog kluba</strong>,Kraljevskog kluba,ORG,47,64,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
13423,Radi i putuj po Americi: Kako je ova studentica zamijenila Zrće američkim plažama,Radi i putuj po <strong>Americi</strong>: Kako je ova studentica zamijenila Zrće američkim plažama,Americi,LOC,16,23,0,1.0,1.0,4.0,Sentiment - POZ,1.0,1.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,1.0,1.0
65409,Kovač prozvao Plenkovića zbog imenovanja Pejčinović Burić u VE: 'Nadam se znanstvenom radu na temu njezina uspjeha' – narod.hr,Kovač prozvao Plenkovića zbog imenovanja Pejčinović Burić u <strong>VE</strong>: 'Nadam se znanstvenom radu na temu njezina uspjeha' – narod.hr,VE,ORG,60,62,0,1.0,4.0,1.0,Sentiment - NEUTR,4.0,1.0,1.0,Ton - NEG,6.0,6.0,4.0,4.0,1.0,1.0
33260,U Meksiku zaplijenjeno 229 tona kemikalija za proizvodnju metamfetamina,U <strong>Meksiku</strong> zaplijenjeno 229 tona kemikalija za proizvodnju metamfetamina,Meksiku,LOC,2,9,0,2.0,4.0,0.0,Sentiment - NEUTR,3.0,1.0,2.0,Ton - NEG,6.0,6.0,4.0,3.0,2.0,2.0
14144,Cameron: Ne koristim offshore fondove; Corbyn: To neka pokaže istraga,<strong>Cameron</strong>: Ne koristim offshore fondove; Corbyn: To neka pokaže istraga,Cameron,PER,0,7,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
54448,"JURICA PAVIČIĆ: KAKO JE PROPALA NAJSKUPLJA EUROPSKA FAVELA Tvrdoglavi HDZ-ovac dosjetio se bezumnog, nezabilježenog koncepta: da sprovodi zakon","<strong>JURICA PAVIČIĆ</strong>: KAKO JE PROPALA NAJSKUPLJA EUROPSKA FAVELA Tvrdoglavi HDZ-ovac dosjetio se bezumnog, nezabilježenog koncepta: da sprovodi zakon",JURICA PAVIČIĆ,PER,0,14,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
89573,Zagrebački velesajam i tportal.hr vas vode na Zagreb Auto Show!,Zagrebački velesajam i tportal.hr vas vode na <strong>Zagreb Auto Show</strong>!,Zagreb Auto Show,MISC,46,62,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
70797,'Gospodin Savršeni' doživio nezgodu na moru i završio s tri šava na glavi: 'Nisam popio nijedno...,'<strong>Gospodin Savršeni</strong>' doživio nezgodu na moru i završio s tri šava na glavi: 'Nisam popio nijedno...,Gospodin Savršeni,PER,1,18,0,3.0,2.0,1.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,3.0,6.0,0.0,2.0
93398,Ni drugi puta Adris grupi nije uspjelo povećati udio u slovenskoj Savi Re,Ni drugi puta Adris grupi nije uspjelo povećati udio u slovenskoj <strong>Savi Re</strong>,Savi Re,ORG,66,73,0,0.0,5.0,1.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
86122,Prva sam počela objavljivati gole fotke na Facebook,Prva sam počela objavljivati gole fotke na <strong>Facebook</strong>,Facebook,ORG,43,51,0,0.0,6.0,0.0,Sentiment - NEUTR,2.0,3.0,1.0,Ton - NEUTR,6.0,6.0,6.0,3.0,2.0,0.0
51250,"PRIVLAČNI COUPE U ovaj volkswagen nikada nećemo sjesti, radi se samo za Kineze","PRIVLAČNI COUPE U ovaj volkswagen nikada nećemo sjesti, radi se samo za <strong>Kineze</strong>",Kineze,PER,72,78,0,5.0,1.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
112114,"Đikić: Vlada i Stožer igraju se mačke i miša, Plenković se skriva iza Stožera i nema empatije za preminule","Đikić: <strong>Vlada</strong> i Stožer igraju se mačke i miša, Plenković se skriva iza Stožera i nema empatije za preminule",Vlada,ORG,7,12,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
90891,Iznenađujući trend vlada Hollywoodom,Iznenađujući trend vlada <strong>Hollywoodom</strong>,Hollywoodom,LOC,25,36,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,6.0,5.0,1.0,0.0
16086,Gorica svladala Rudeš i učvrstila se na petom mjestu,Gorica svladala <strong>Rudeš</strong> i učvrstila se na petom mjestu,Rudeš,ORG,16,21,0,2.0,4.0,0.0,Sentiment - NEUTR,0.0,1.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
39615,"Bill Gates na ulici čekao u redu za burger, pomfrit i Colu","<strong>Bill Gates</strong> na ulici čekao u redu za burger, pomfrit i Colu",Bill Gates,PER,0,10,0,0.0,2.0,4.0,Sentiment - POZ,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,4.0,4.0,2.0,2.0
113279,"[FOTO] 'Dingač na inauguraciji Joea Bidena nije prilika samo za Pelješac, već i za cijelu Hrvatsku; još da nema korone...'","[FOTO] '<strong>Dingač</strong> na inauguraciji Joea Bidena nije prilika samo za Pelješac, već i za cijelu Hrvatsku; još da nema korone...'",Dingač,LOC,8,14,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
94783,Vodimo vas na Gypsy Philharmonic Orchestra te poklanjamo Nuxe i Nivea poklone,Vodimo vas na Gypsy Philharmonic Orchestra te poklanjamo Nuxe i <strong>Nivea</strong> poklone,Nivea,ORG,64,69,0,0.0,2.0,4.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
18736,"HRVATSKA NA OKUPU PRIJE KVALIFIKACIJA: Slijedi borba za OI, izbornik otkrio što se očekuje - Dnevno.hr","<strong>HRVATSKA</strong> NA OKUPU PRIJE KVALIFIKACIJA: Slijedi borba za OI, izbornik otkrio što se očekuje - Dnevno.hr",HRVATSKA,LOC,0,8,0,0.0,2.0,4.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,2.0,2.0
81927,"Unatoč pobjedi Englezi oprali Real Madrid kojem je potreban remont, a dotakli su se i Modrića: ‘Podsjetili su nas da brzina nije samo fizički atribut‘","Unatoč pobjedi Englezi oprali Real Madrid kojem je potreban remont, a dotakli su se i <strong>Modrića</strong>: ‘Podsjetili su nas da brzina nije samo fizički atribut‘",Modrića,PER,86,93,0,1.0,2.0,3.0,Sentiment - POZ,5.0,1.0,0.0,Ton - NEG,6.0,6.0,3.0,5.0,1.0,2.0
116108,"Zaba, HAMAG-BICRO i Ministarstvo turizma i pomažu klijentima u turizmu i sportu čije je poslovanje pogođeno covidom","Zaba, HAMAG-BICRO i Ministarstvo turizma i pomažu klijentima u turizmu i sportu čije je poslovanje pogođeno <strong>covidom</strong>",covidom,MISC,108,115,0,6.0,0.0,0.0,Sentiment - NEG,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
41622,Michael Phelps: Sad mi je tek jasno da sam bio jednaki šupak od čovjeka kao Jordan,<strong>Michael Phelps</strong>: Sad mi je tek jasno da sam bio jednaki šupak od čovjeka kao Jordan,Michael Phelps,PER,0,14,0,3.0,2.0,1.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,3.0,5.0,1.0,2.0
117830,Nenad Gračan zna kako je igrati i raditi u Splitu; dotakao se glavnog razloga poraza Hajduka u derbiju te iskreno rekao treba li trener Bilih dobiti otkaz: Dobro da je stranac...,<strong>Nenad Gračan</strong> zna kako je igrati i raditi u Splitu; dotakao se glavnog razloga poraza Hajduka u derbiju te iskreno rekao treba li trener Bilih dobiti otkaz: Dobro da je stranac...,Nenad Gračan,PER,0,12,0,1.0,1.0,4.0,Sentiment - POZ,2.0,4.0,0.0,Ton - NEUTR,6.0,6.0,4.0,4.0,2.0,1.0
25286,"Eva Carneiro: ""Mourinho, javno mi se ispričaj"".","<strong>Eva Carneiro</strong>: ""Mourinho, javno mi se ispričaj"".",Eva Carneiro,PER,0,12,0,0.0,6.0,0.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,6.0,5.0,1.0,0.0
36064,Justin Bieber otkrio kako mu Instagram služi samo za gledanje slika zgodnih cura,Justin Bieber otkrio kako mu <strong>Instagram</strong> služi samo za gledanje slika zgodnih cura,Instagram,MISC,29,38,0,2.0,4.0,0.0,Sentiment - NEUTR,4.0,0.0,2.0,Ton - NEG,6.0,6.0,4.0,4.0,2.0,2.0
137862,Prosvjed u centru Beograda: 'Nikada nećemo zaboraviti zločine u Vukovaru',Prosvjed u centru Beograda: 'Nikada nećemo zaboraviti zločine u <strong>Vukovaru</strong>',Vukovaru,LOC,64,72,0,4.0,2.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,4.0,5.0,1.0,2.0
37553,"RASPRAVA O LEX TODORIĆU? Klub HDZ-a zasjeda u Saboru, tu je i Plenković","RASPRAVA O LEX TODORIĆU? Klub <strong>HDZ-a</strong> zasjeda u Saboru, tu je i Plenković",HDZ-a,ORG,30,35,0,1.0,5.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,5.0,6.0,0.0,1.0
101542,"Cedevita svladala Cibonu, Zadar najbolji u regularnom dijelu sezone","<strong>Cedevita</strong> svladala Cibonu, Zadar najbolji u regularnom dijelu sezone",Cedevita,ORG,0,8,0,1.0,2.0,3.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,3.0,4.0,2.0,2.0
83095,Lepa Brena u čevabdžinici Željo na Baščaršiji,<strong>Lepa Brena</strong> u čevabdžinici Željo na Baščaršiji,Lepa Brena,PER,0,10,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,5.0,6.0,0.0,1.0
13414,Senzualna Megan Fox uljepšat će vam blagdane!,Senzualna <strong>Megan Fox</strong> uljepšat će vam blagdane!,Megan Fox,PER,10,19,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
88675,Novi hrvatski gladijator: Želim priliku za UFC-ov naslov,Novi hrvatski gladijator: Želim priliku za <strong>UFC</strong>-ov naslov,UFC,ORG,43,46,0,0.0,1.0,5.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
71257,Latinoameričke države počele masovno cijepljenje protiv covida-19 - Novi list,Latinoameričke države počele masovno cijepljenje protiv <strong>covida-19</strong> - Novi list,covida-19,MISC,56,65,0,5.0,1.0,0.0,Sentiment - NEG,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
104111,"Libijac se sajlom zakačio za švedski bus u Crnoj Gori kako bi se domogao EU, ali je jednu stvar previdio","Libijac se sajlom zakačio za švedski bus u Crnoj Gori kako bi se domogao <strong>EU</strong>, ali je jednu stvar previdio",EU,ORG,73,75,0,0.0,4.0,2.0,Sentiment - NEUTR,4.0,2.0,0.0,Ton - NEG,6.0,6.0,4.0,4.0,2.0,2.0
97177,"Nitko je nije vidio 22 dana: Cijela obitelj Trump otputovala u Camp David, no ne i Melania","Nitko je nije vidio 22 dana: Cijela obitelj Trump otputovala u <strong>Camp David</strong>, no ne i Melania",Camp David,LOC,63,73,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
3158,Migranta je zgnječio kamion: Pokušao prijeći La Manche,Migranta je zgnječio kamion: Pokušao prijeći <strong>La Manche</strong>,La Manche,LOC,45,54,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
1260,"Lokosi razbili Inter, Maksimir i Krstanović proslavili su jubilej","Lokosi razbili Inter, <strong>Maksimir</strong> i Krstanović proslavili su jubilej",Maksimir,ORG,22,30,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
76063,"Tomašević objavio: 'Pozivam sve da se jave na natječaj za šefove Čistoće, Groblja, Zagrebparkinga, Zrinjevca'","Tomašević objavio: 'Pozivam sve da se jave na natječaj za šefove Čistoće, Groblja, Zagrebparkinga, <strong>Zrinjevca</strong>'",Zrinjevca,ORG,99,108,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,6.0,4.0,2.0,0.0
7348,Rekordan broj transplantacija u prvom tjednu Nove godine,Rekordan broj transplantacija u prvom tjednu <strong>Nove godine</strong>,Nove godine,MISC,45,56,0,1.0,5.0,0.0,Sentiment - NEUTR,1.0,1.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,1.0,1.0
32804,"Video - ""Slučajne"" manekenke Nikolina, Mia i Paula: Posao je za džeparac, teško bi živjele od toga","Video - ""Slučajne"" manekenke Nikolina, Mia i <strong>Paula</strong>: Posao je za džeparac, teško bi živjele od toga",Paula,PER,45,50,0,0.0,5.0,1.0,Sentiment - NEUTR,1.0,4.0,1.0,Ton - NEUTR,6.0,6.0,5.0,4.0,1.0,1.0
49039,Ivica 15. nakon spusta u Sočiju i u odličnoj poziciji za napad na pobjedu,Ivica 15. nakon spusta u <strong>Sočiju</strong> i u odličnoj poziciji za napad na pobjedu,Sočiju,LOC,25,31,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
88767,U biznis sa smiljem uključit će se i Uskok,U biznis sa smiljem uključit će se i <strong>Uskok</strong>,Uskok,ORG,37,42,0,1.0,4.0,1.0,Sentiment - NEUTR,1.0,4.0,1.0,Ton - NEUTR,6.0,6.0,4.0,4.0,1.0,1.0
4454,Uhićenje Abrinija potvrđuje vezu između napada u Parizu i Bruixellesu,Uhićenje <strong>Abrinija</strong> potvrđuje vezu između napada u Parizu i Bruixellesu,Abrinija,PER,9,17,0,5.0,1.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
77028,"Bernardić: Nešto se mračno događalo sa Sauchom u pozadini, kao i s Vrdoljakom","Bernardić: Nešto se mračno događalo sa <strong>Sauchom</strong> u pozadini, kao i s Vrdoljakom",Sauchom,PER,39,46,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
106613,Pohvalio se na Instagramu: Znate li čime se najomiljeniji tajni agent na svijetu bavi u slobodno vrijeme?,Pohvalio se na <strong>Instagramu</strong>: Znate li čime se najomiljeniji tajni agent na svijetu bavi u slobodno vrijeme?,Instagramu,MISC,15,25,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
104188,"Barcelona preokrenula protiv Intera golovima Suareza, Liverpool se izvukao protiv Salzburga, Ajax razbio Valenciju","<strong>Barcelona</strong> preokrenula protiv Intera golovima Suareza, Liverpool se izvukao protiv Salzburga, Ajax razbio Valenciju",Barcelona,ORG,0,9,0,0.0,2.0,4.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,2.0,2.0
127219,"Paul Krugman: Syriza nije dovoljno radikalna, mjere nisu dovoljne za oporavak","Paul Krugman: <strong>Syriza</strong> nije dovoljno radikalna, mjere nisu dovoljne za oporavak",Syriza,MISC,14,20,0,6.0,0.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,6.0,5.0,1.0,0.0
97810,"Pametno zove Plenkovića i Butkovića u splitsku gužvu, sprema se i prosvjed","Pametno zove <strong>Plenkovića</strong> i Butkovića u splitsku gužvu, sprema se i prosvjed",Plenkovića,PER,13,23,0,5.0,1.0,0.0,Sentiment - NEG,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
28986,40 godina nakon smrti Boba Marleyja nasljeđe legende reggaea i dalje je živo,40 godina nakon smrti <strong>Boba Marleyja</strong> nasljeđe legende reggaea i dalje je živo,Boba Marleyja,PER,22,35,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
123529,"Josip Juranović ukazao na ono što je u ovome trenutku najimpresivnije kod Danske, a imao je i hrabru poruku","Josip Juranović ukazao na ono što je u ovome trenutku najimpresivnije kod <strong>Danske</strong>, a imao je i hrabru poruku",Danske,LOC,74,80,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
132394,"Mlada Slavonka osvaja estradu: Mentorirala ju Nina Badrić, a sad ju prepoznaju na ulici","Mlada <strong>Slavonka</strong> osvaja estradu: Mentorirala ju Nina Badrić, a sad ju prepoznaju na ulici",Slavonka,PER,6,14,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
113092,Velimir iz Kutine i vojska botova iz Požarevca u problemu: Što će sad Trumpovi iz našeg sokaka?,<strong>Velimir</strong> iz Kutine i vojska botova iz Požarevca u problemu: Što će sad Trumpovi iz našeg sokaka?,Velimir,PER,0,7,0,5.0,1.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
90196,U Calaisu preminuo eritrejski emigrant kojega je udario automobil,U <strong>Calaisu</strong> preminuo eritrejski emigrant kojega je udario automobil,Calaisu,LOC,2,9,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
137097,Hrvatska škola “Vedri obzori” među pet najboljih škola na svijetu,Hrvatska škola “<strong>Vedri obzori</strong>” među pet najboljih škola na svijetu,Vedri obzori,ORG,16,28,0,0.0,0.0,6.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,6.0,6.0,0.0,0.0
21208,Čepinčani i Osječanin dilali skunk kupljen u Zagrebu,Čepinčani i Osječanin dilali skunk kupljen u <strong>Zagrebu</strong>,Zagrebu,LOC,45,52,0,0.0,6.0,0.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,6.0,5.0,1.0,0.0
44296,Velež nakon 33 godine izborio Europu. Navijači priredili spektakl u Mostaru,Velež nakon 33 godine izborio Europu. Navijači priredili spektakl u <strong>Mostaru</strong>,Mostaru,LOC,68,75,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,0.0,6.0,Ton - POZ,6.0,6.0,4.0,6.0,0.0,2.0
111859,Saborsko Mandatno imunitetno povjerenstvo odbilo skinuti imunitet Davoru Bernardiću radi privatne tužbe,Saborsko Mandatno imunitetno povjerenstvo odbilo skinuti imunitet <strong>Davoru Bernardiću</strong> radi privatne tužbe,Davoru Bernardiću,PER,66,83,0,4.0,2.0,0.0,Sentiment - NEG,4.0,2.0,0.0,Ton - NEG,6.0,6.0,4.0,4.0,2.0,2.0
62558,Zdravko Mamić i njegov odvjetnik Prodanović napadnuti u Splitu – narod.hr,<strong>Zdravko Mamić</strong> i njegov odvjetnik Prodanović napadnuti u Splitu – narod.hr,Zdravko Mamić,PER,0,13,0,1.0,4.0,1.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,1.0
62835,U strateške projekte uvršteni kamp na Pagu i hotel u Rovinju – narod.hr,U strateške projekte uvršteni kamp na Pagu i hotel u <strong>Rovinju</strong> – narod.hr,Rovinju,LOC,53,60,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,2.0,2.0
95268,Na zahtjev bankara i ostalih vjerovnika Grčka ograničava pravo na štrajk?,Na zahtjev bankara i ostalih vjerovnika <strong>Grčka</strong> ograničava pravo na štrajk?,Grčka,LOC,40,45,0,5.0,1.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
81345,Sada je jasno da se Peking neće zadovoljiti iskaljivanjem bijesa samo riječima! Kineski nosači i ratni brodovi na putu su za Tajvanski tjesnac: ‘Taipei će se morati braniti‘,Sada je jasno da se Peking neće zadovoljiti iskaljivanjem bijesa samo riječima! Kineski nosači i ratni brodovi na putu su za <strong>Tajvanski tjesnac</strong>: ‘Taipei će se morati braniti‘,Tajvanski tjesnac,LOC,125,142,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
106147,Kina: Sposobnost širenja virusa sve snažnija,<strong>Kina</strong>: Sposobnost širenja virusa sve snažnija,Kina,LOC,0,4,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
85144,Giuliano HSP-ov kandidat na izborima,Giuliano <strong>HSP</strong>-ov kandidat na izborima,HSP,ORG,9,12,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,6.0,6.0,0.0,0.0
40070,"Zekanović: Bio sam puno puta na Bleiburgu, nisam nikad vidio to o čemu se govori","Zekanović: Bio sam puno puta na <strong>Bleiburgu</strong>, nisam nikad vidio to o čemu se govori",Bleiburgu,LOC,32,41,0,1.0,5.0,0.0,Sentiment - NEUTR,2.0,4.0,0.0,Ton - NEUTR,6.0,6.0,5.0,4.0,2.0,1.0
21389,"Severinu bi primili HDSSB, SDP i HNS","Severinu bi primili <strong>HDSSB</strong>, SDP i HNS",HDSSB,ORG,20,25,0,1.0,4.0,1.0,Sentiment - NEUTR,1.0,2.0,3.0,Ton - POZ,6.0,6.0,4.0,3.0,2.0,1.0
76136,"Kuda sve ne idu divlje svinje, pitaju se mještani Križišća: 'Najgore je kada dođe krmača s ovim mladima, bojimo se'","Kuda sve ne idu divlje svinje, pitaju se mještani <strong>Križišća</strong>: 'Najgore je kada dođe krmača s ovim mladima, bojimo se'",Križišća,LOC,50,58,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
3861,Lošo: Zna se gdje se slavi Oluja; Tabak: Ovakav mimohod nije viđen dugo,Lošo: Zna se gdje se slavi Oluja; <strong>Tabak</strong>: Ovakav mimohod nije viđen dugo,Tabak,PER,34,39,0,0.0,5.0,1.0,Sentiment - NEUTR,1.0,3.0,2.0,Ton - NEUTR,6.0,6.0,5.0,3.0,2.0,1.0
1454,"Bomba u NBA ligi! Porzingis u Dallasu, Jordan i Smith u NY...","Bomba u NBA ligi! <strong>Porzingis</strong> u Dallasu, Jordan i Smith u NY...",Porzingis,PER,18,27,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
113406,Moskovski sud u četvrtak će razmotriti žalbu Navaljnog na pritvor,<strong>Moskovski sud</strong> u četvrtak će razmotriti žalbu Navaljnog na pritvor,Moskovski sud,ORG,0,13,0,0.0,6.0,0.0,Sentiment - NEUTR,2.0,4.0,0.0,Ton - NEUTR,6.0,6.0,6.0,4.0,2.0,0.0
32262,"Ovdje počiva 25-godišnja Iva Bagić: ""Zauvijek ćeš biti blistava zvijezda što sja u našim srcima""","Ovdje počiva 25-godišnja <strong>Iva Bagić</strong>: ""Zauvijek ćeš biti blistava zvijezda što sja u našim srcima""",Iva Bagić,PER,25,34,0,0.0,0.0,6.0,Sentiment - POZ,2.0,1.0,3.0,Ton - POZ,6.0,6.0,6.0,3.0,2.0,0.0
42845,Bivši vlasnik premierligaša: Otkaz Biliću? Nije on kriv što klub nije ulagao,Bivši vlasnik premierligaša: Otkaz <strong>Biliću</strong>? Nije on kriv što klub nije ulagao,Biliću,PER,35,41,0,1.0,1.0,4.0,Sentiment - POZ,4.0,2.0,0.0,Ton - NEG,6.0,6.0,4.0,4.0,2.0,1.0
2718,"VIDEO Glupo, neodgovorno, opasno... Na A1 kod Bosiljeva pretjecali po zaustavnoj traci","VIDEO Glupo, neodgovorno, opasno... Na <strong>A1</strong> kod Bosiljeva pretjecali po zaustavnoj traci",A1,LOC,39,41,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
38353,Šef njemačke obavještajne službe: Žene i djeca džihadista ISIS-a vraćaju se u Njemačku,Šef njemačke obavještajne službe: Žene i djeca džihadista <strong>ISIS-a</strong> vraćaju se u Njemačku,ISIS-a,ORG,58,64,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
